time,mac,id,lat,long,board
1467311891,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467315300,00-17-0d-00-00-60-3c-d9,1,,,
1467315300,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467315300,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467315300,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467315300,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467315300,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467315300,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467315300,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467315300,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467315300,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467315300,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467315300,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467315300,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467315300,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467315300,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467315300,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467315300,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467315300,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467315300,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467315300,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467318840,00-17-0d-00-00-60-3c-d9,1,,,
1467318840,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467318840,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467318840,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467318840,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467318840,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467318840,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467318840,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467318840,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467318840,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467318840,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467318840,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467318840,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467318840,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467318840,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467318840,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467318840,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467318840,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467318840,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467318840,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467322801,00-17-0d-00-00-60-3c-d9,1,,,
1467322801,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467322801,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467322801,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467322801,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467322801,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467322801,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467322801,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467322801,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467322801,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467322801,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467322801,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467322801,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467322801,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467322801,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467322801,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467322801,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467322801,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467322801,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467322801,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467326213,00-17-0d-00-00-60-3c-d9,1,,,
1467326213,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467326213,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467326213,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467326213,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467326213,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467326213,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467326213,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467326213,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467326213,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467326213,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467326213,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467326213,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467326213,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467326213,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467326213,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467326213,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467326213,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467326213,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467326213,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467329565,00-17-0d-00-00-60-3c-d9,1,,,
1467329565,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467329565,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467329565,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467329565,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467329565,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467329565,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467329565,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467329565,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467329565,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467329565,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467329565,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467329565,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467329565,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467329565,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467329565,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467329565,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467329565,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467329565,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467329565,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467333485,00-17-0d-00-00-60-3c-d9,1,,,
1467333485,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467333485,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467333485,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467333485,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467333485,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467333485,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467333485,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467333485,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467333485,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467333485,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467333485,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467333485,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467333485,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467333485,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467333485,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467333485,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467333485,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467333485,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467333485,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467337055,00-17-0d-00-00-60-3c-d9,1,,,
1467337055,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467337055,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467337055,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467337055,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467337055,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467337055,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467337055,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467337055,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467337055,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467337055,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467337055,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467337055,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467337055,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467337055,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467337055,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467337055,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467337055,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467337055,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467337055,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467340631,00-17-0d-00-00-60-3c-d9,1,,,
1467340631,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467340631,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467340631,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467340631,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467340631,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467340631,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467340631,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467340631,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467340631,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467340631,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467340631,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467340631,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467340631,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467340631,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467340631,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467340631,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467340631,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467340631,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467340631,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467344345,00-17-0d-00-00-60-3c-d9,1,,,
1467344345,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467344345,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467344345,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467344345,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467344345,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467344345,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467344345,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467344345,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467344345,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467344345,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467344345,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467344345,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467344345,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467344345,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467344345,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467344345,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467344345,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467344345,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467344345,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467347872,00-17-0d-00-00-60-3c-d9,1,,,
1467347872,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467347872,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467347872,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467347872,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467347872,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467347872,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467347872,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467347872,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467347872,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467347872,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467347872,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467347872,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467347872,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467347872,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467347872,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467347872,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467347872,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467347872,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467347872,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467351497,00-17-0d-00-00-60-3c-d9,1,,,
1467351497,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467351497,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467351497,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467351497,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467351497,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467351497,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467351497,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467351497,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467351497,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467351497,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467351497,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467351497,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467351497,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467351497,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467351497,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467351497,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467351497,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467351497,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467351497,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467355009,00-17-0d-00-00-60-3c-d9,1,,,
1467355009,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467355009,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467355009,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467355009,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467355009,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467355009,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467355009,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467355009,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467355009,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467355009,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467355009,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467355009,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467355009,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467355009,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467355009,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467355009,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467355009,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467355009,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467355009,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467358357,00-17-0d-00-00-60-3c-d9,1,,,
1467358357,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467358357,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467358357,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467358357,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467358357,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467358357,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467358357,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467358357,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467358357,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467358357,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467358357,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467358357,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467358357,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467358357,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467358357,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467358357,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467358357,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467358357,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467358357,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467362425,00-17-0d-00-00-60-3c-d9,1,,,
1467362425,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467362425,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467362425,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467362425,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467362425,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467362425,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467362425,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467362425,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467362425,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467362425,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467362425,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467362425,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467362425,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467362425,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467362425,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467362425,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467362425,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467362425,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467362425,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467365509,00-17-0d-00-00-60-3c-d9,1,,,
1467365509,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467365509,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467365509,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467365509,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467365509,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467365509,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467365509,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467365509,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467365509,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467365509,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467365509,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467365509,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467365509,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467365509,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467365509,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467365509,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467365509,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467365509,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467365509,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467369548,00-17-0d-00-00-60-3c-d9,1,,,
1467369548,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467369548,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467369548,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467369548,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467369548,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467369548,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467369548,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467369548,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467369548,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467369548,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467369548,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467369548,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467369548,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467369548,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467369548,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467369548,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467369548,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467369548,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467369548,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467373232,00-17-0d-00-00-60-3c-d9,1,,,
1467373232,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
1467373232,00-17-0d-00-00-b0-00-cc,3,-33.11566,-68.48086,
1467373232,00-17-0d-00-00-3f-fe-87,4,-33.11444,-68.48024,DC9003
1467373232,00-17-0d-00-00-60-03-82,5,-33.11469,-68.48005,DC9003
1467373232,00-17-0d-00-00-60-05-69,6,-33.11432,-68.4799,DC9003
1467373232,00-17-0d-00-00-58-32-36,7,-33.11464,-68.48015,DC9018
1467373232,00-17-0d-00-00-b0-00-87,8,-33.11483,-68.48033,
1467373232,00-17-0d-00-00-60-01-f8,9,-33.11439,-68.47984,DC9003
1467373232,00-17-0d-00-00-60-05-78,10,-33.11405,-68.47983,DC9003
1467373232,00-17-0d-00-00-30-60-ef,11,-33.11456,-68.48035,DC9018
1467373232,00-17-0d-00-00-60-02-1b,12,-33.11426,-68.47973,DC9003
1467373232,00-17-0d-00-00-60-02-4b,13,-33.11418,-68.47979,DC9003
1467373232,00-17-0d-00-00-3f-f8-20,14,-33.11464,-68.48028,DC9003
1467373232,00-17-0d-00-00-38-0f-66,15,-33.11403,-68.47993,DC9003
1467373232,00-17-0d-00-00-60-05-ab,16,-33.11421,-68.47995,DC9003
1467373232,00-17-0d-00-00-60-06-27,17,-33.11435,-68.48005,DC9003
1467373232,00-17-0d-00-00-60-05-5f,18,-33.11428,-68.48012,DC9003
1467373232,00-17-0d-00-00-3f-fe-88,19,-33.1145,-68.48016,DC9003
1467373232,00-17-0d-00-00-60-08-d5,20,-33.11454,-68.47996,DC9003
1467376723,00-17-0d-00-00-60-3c-d9,1,,,
1467376723,00-17-0d-00-00-b0-00-aa,2,-33.11513,-68.48351,
